timestamp, Grid, 0, Kitchen - Fridge 2, 0, Dining - Heating, 0, Kitchen - Freezer 2, 0, Kitchen - Fridge 1, 0, Kitchen - Heating, 0, Kitchen - Freezer 1, 0, Restrooms - Heating, 0, Office - Heating, 0
2024-05-27 03:00:00,17496024,0,1335310,0,932477,0,5234075,0,562362,0,925039,0,5321731,0,920838,0,914388,0
2024-05-27 04:00:00,17496910,0,1335340,0,932507,0,5234482,0,562395,0,925070,0,5322179,0,920871,0,914418,0
2024-05-27 05:00:00,17497898,0,1335369,0,932538,0,5234783,0,562427,0,925098,0,5322681,0,920899,0,914452,0
2024-05-27 06:00:00,17499220,0,1335400,0,932569,0,5235125,0,562455,0,925129,0,5323108,0,920928,0,914481,0
2024-05-27 07:00:00,17500075,0,1335428,0,932601,0,5235512,0,562485,0,925160,0,5323697,0,920959,0,914510,0
2024-05-27 08:00:00,17501217,0,1335458,0,932632,0,5235887,0,562515,0,925191,0,5324042,0,920989,0,914538,0
2024-05-27 09:00:00,17505307,0,1335934,0,933060,0,5236346,0,562658,0,925611,0,5324548,0,921485,0,915009,0
2024-05-27 10:00:00,17508384,0,1336351,0,933087,0,5236779,0,562786,0,925643,0,5325058,0,922040,0,915041,0
2024-05-27 11:00:00,17511127,0,1336625,0,933458,0,5237222,0,562866,0,925835,0,5325639,0,922451,0,915458,0
2024-05-27 12:00:00,17512071,0,1336655,0,933487,0,5237556,0,562893,0,925867,0,5326045,0,922482,0,915489,0
2024-05-27 13:00:00,17513109,0,1336683,0,933514,0,5237989,0,562925,0,925896,0,5326518,0,922510,0,915517,0
2024-05-27 14:00:00,17514241,0,1336794,0,933547,0,5238408,0,562963,0,925927,0,5326832,0,922541,0,915579,0
2024-05-27 15:00:00,17517562,0,1337238,0,933576,0,5238921,0,563058,0,925957,0,5327344,0,923015,0,915996,0
2024-05-27 16:00:00,17520771,0,1337563,0,933846,0,5239299,0,563152,0,926487,0,5327889,0,923477,0,916027,0
2024-05-27 17:00:00,17521750,0,1337593,0,933876,0,5239811,0,563180,0,926517,0,5328393,0,923505,0,916055,0
2024-05-27 18:00:00,17522618,0,1337621,0,933905,0,5240144,0,563208,0,926547,0,5328761,0,923536,0,916085,0
2024-05-27 19:00:00,17523343,0,1337650,0,933936,0,5240591,0,563237,0,926578,0,5329162,0,923567,0,916117,0
2024-05-27 20:00:00,17524532,0,1337681,0,933964,0,5240988,0,563269,0,926608,0,5329667,0,923597,0,916146,0
2024-05-27 21:00:00,17525747,0,1337710,0,933996,0,5241414,0,563300,0,926636,0,5330216,0,923626,0,916177,0
2024-05-27 22:00:00,17526909,0,1337738,0,934025,0,5241813,0,563332,0,926663,0,5330589,0,923656,0,916210,0
2024-05-27 23:00:00,17527812,0,1337766,0,934053,0,5242279,0,563363,0,926692,0,5331134,0,923684,0,916240,0
2024-05-28 00:00:00,17528803,0,1337798,0,934084,0,5242712,0,563397,0,926723,0,5331481,0,923714,0,916271,0
2024-05-28 01:00:00,17529816,0,1337828,0,934114,0,5243166,0,563427,0,926755,0,5331948,0,923745,0,916302,0
2024-05-28 02:00:00,17530879,0,1337856,0,934144,0,5243453,0,563459,0,926784,0,5332297,0,923774,0,916332,0
2024-05-28 03:00:00,17531993,0,1337890,0,934173,0,5244100,0,563490,0,926815,0,5332744,0,923805,0,916363,0
2024-05-28 04:00:00,17533312,0,1337921,0,934200,0,5244612,0,563519,0,926841,0,5333157,0,923838,0,916396,0
2024-05-28 05:00:00,17534343,0,1337950,0,934231,0,5245034,0,563547,0,926871,0,5333545,0,923868,0,916425,0
2024-05-28 06:00:00,17535648,0,1337983,0,934262,0,5245548,0,563576,0,926901,0,5333979,0,923898,0,916459,0
2024-05-28 07:00:00,17536904,0,1338013,0,934290,0,5245980,0,563605,0,926930,0,5334444,0,923928,0,916487,0
2024-05-28 08:00:00,17537953,0,1338041,0,934320,0,5246327,0,563637,0,926959,0,5335041,0,923960,0,916515,0
2024-05-28 09:00:00,17539948,0,1338782,0,934626,0,5246504,0,563757,0,927345,0,5335424,0,924343,0,916910,0
2024-05-28 10:00:00,17541773,0,1339333,0,934653,0,5246869,0,563887,0,927377,0,5335890,0,924655,0,917458,0
2024-05-28 11:00:00,17545053,0,1339456,0,934844,0,5247263,0,563987,0,927558,0,5336329,0,925009,0,917913,0
2024-05-28 12:00:00,17546297,0,1339489,0,934873,0,5247563,0,564018,0,927587,0,5336798,0,925040,0,917941,0
2024-05-28 13:00:00,17547104,0,1339516,0,934901,0,5248084,0,564051,0,927618,0,5337070,0,925070,0,917972,0
2024-05-28 14:00:00,17548191,0,1339582,0,934973,0,5248574,0,564096,0,927646,0,5337492,0,925101,0,918085,0
2024-05-28 15:00:00,17551762,0,1339977,0,935002,0,5248903,0,564224,0,928135,0,5337949,0,925434,0,918599,0
2024-05-28 16:00:00,17555258,0,1340283,0,935539,0,5249452,0,564331,0,928166,0,5338523,0,925463,0,919075,0
2024-05-28 17:00:00,17556215,0,1340311,0,935568,0,5249896,0,564359,0,928195,0,5339089,0,925493,0,919104,0
2024-05-28 18:00:00,17557148,0,1340340,0,935599,0,5250210,0,564390,0,928225,0,5339502,0,925522,0,919132,0
2024-05-28 19:00:00,17558090,0,1340370,0,935627,0,5250655,0,564420,0,928250,0,5339964,0,925554,0,919162,0
2024-05-28 20:00:00,17559108,0,1340399,0,935658,0,5251254,0,564449,0,928280,0,5340336,0,925585,0,919191,0
2024-05-28 21:00:00,17560508,0,1340430,0,935689,0,5251877,0,564476,0,928312,0,5340647,0,925615,0,919221,0
2024-05-28 22:00:00,17561757,0,1340458,0,935721,0,5252490,0,564507,0,928340,0,5341041,0,925645,0,919250,0
2024-05-28 23:00:00,17562817,0,1340487,0,935750,0,5252953,0,564537,0,928368,0,5341507,0,925680,0,919281,0
2024-05-29 00:00:00,17563797,0,1340515,0,935778,0,5253336,0,564567,0,928396,0,5341942,0,925710,0,919310,0
2024-05-29 01:00:00,17564836,0,1340546,0,935811,0,5253803,0,564596,0,928424,0,5342324,0,925743,0,919340,0
2024-05-29 02:00:00,17565910,0,1340578,0,935841,0,5254143,0,564625,0,928452,0,5342810,0,925773,0,919368,0
2024-05-29 03:00:00,17567165,0,1340606,0,935873,0,5254473,0,564658,0,928482,0,5343253,0,925802,0,919401,0
2024-05-29 04:00:00,17568075,0,1340633,0,935901,0,5254824,0,564687,0,928514,0,5343675,0,925832,0,919429,0
2024-05-29 05:00:00,17569126,0,1340662,0,935930,0,5255283,0,564719,0,928544,0,5344134,0,925864,0,919460,0
2024-05-29 06:00:00,17570264,0,1340692,0,935960,0,5255539,0,564747,0,928576,0,5344548,0,925894,0,919490,0
2024-05-29 07:00:00,17571241,0,1340723,0,935989,0,5255999,0,564777,0,928605,0,5344758,0,925924,0,919520,0
2024-05-29 08:00:00,17572297,0,1340750,0,936017,0,5256369,0,564808,0,928634,0,5345276,0,925953,0,919549,0
2024-05-29 09:00:00,17574340,0,1341149,0,936047,0,5256874,0,564931,0,929088,0,5345522,0,925985,0,919894,0
2024-05-29 10:00:00,17577804,0,1341586,0,936383,0,5257254,0,565051,0,929117,0,5345900,0,926016,0,919922,0
2024-05-29 11:00:00,17580033,0,1341987,0,936413,0,5257625,0,565132,0,929469,0,5346238,0,926425,0,919953,0
2024-05-29 12:00:00,17580977,0,1342015,0,936441,0,5258064,0,565159,0,929499,0,5346550,0,926452,0,919985,0
2024-05-29 13:00:00,17582213,0,1342044,0,936471,0,5258502,0,565187,0,929529,0,5347034,0,926482,0,920011,0
2024-05-29 14:00:00,17583281,0,1342085,0,936519,0,5259084,0,565233,0,929574,0,5347547,0,926559,0,920048,0
2024-05-29 15:00:00,17587306,0,1342413,0,937027,0,5259354,0,565340,0,930056,0,5347943,0,926589,0,920565,0
2024-05-29 16:00:00,17590948,0,1342849,0,937452,0,5259911,0,565444,0,930393,0,5348314,0,926618,0,920597,0
2024-05-29 17:00:00,17591788,0,1342879,0,937483,0,5260281,0,565475,0,930422,0,5348823,0,926649,0,920627,0
2024-05-29 18:00:00,17593083,0,1342911,0,937514,0,5260752,0,565506,0,930452,0,5349246,0,926678,0,920656,0
2024-05-29 19:00:00,17594089,0,1342942,0,937545,0,5261181,0,565537,0,930482,0,5349844,0,926708,0,920687,0
2024-05-29 20:00:00,17594926,0,1342972,0,937578,0,5261621,0,565567,0,930510,0,5350321,0,926737,0,920718,0
2024-05-29 21:00:00,17596336,0,1343005,0,937607,0,5262116,0,565595,0,930538,0,5350798,0,926768,0,920748,0
2024-05-29 22:00:00,17597431,0,1343036,0,937634,0,5262500,0,565625,0,930569,0,5351195,0,926799,0,920778,0
2024-05-29 23:00:00,17598410,0,1343063,0,937669,0,5263054,0,565654,0,930598,0,5351651,0,926830,0,920808,0
2024-05-30 00:00:00,17599481,0,1343094,0,937698,0,5263561,0,565686,0,930628,0,5352047,0,926857,0,920840,0
2024-05-30 01:00:00,17600483,0,1343124,0,937728,0,5263951,0,565718,0,930661,0,5352550,0,926888,0,920870,0
2024-05-30 02:00:00,17601530,0,1343154,0,937756,0,5264348,0,565748,0,930690,0,5352900,0,926916,0,920901,0
2024-05-30 03:00:00,17602599,0,1343184,0,937785,0,5264864,0,565777,0,930720,0,5353344,0,926945,0,920930,0
2024-05-30 04:00:00,17603907,0,1343213,0,937815,0,5265229,0,565807,0,930751,0,5353821,0,926977,0,920958,0
2024-05-30 05:00:00,17604682,0,1343242,0,937845,0,5265675,0,565836,0,930780,0,5354192,0,927009,0,920988,0
2024-05-30 06:00:00,17605853,0,1343275,0,937876,0,5266035,0,565868,0,930810,0,5354750,0,927041,0,921020,0
2024-05-30 07:00:00,17607021,0,1343303,0,937908,0,5266535,0,565900,0,930839,0,5355029,0,927072,0,921049,0
2024-05-30 08:00:00,17608274,0,1343332,0,937941,0,5266845,0,565931,0,930868,0,5355486,0,927103,0,921080,0
2024-05-30 09:00:00,17612123,0,1343693,0,938511,0,5267436,0,566033,0,931253,0,5355930,0,927468,0,921109,0
2024-05-30 10:00:00,17615525,0,1344074,0,938538,0,5267754,0,566136,0,931283,0,5356375,0,927914,0,921595,0
2024-05-30 11:00:00,17617291,0,1344337,0,938752,0,5268388,0,566202,0,931601,0,5356687,0,928280,0,921851,0
2024-05-30 12:00:00,17618498,0,1344366,0,938783,0,5268639,0,566234,0,931629,0,5357182,0,928312,0,921880,0
2024-05-30 13:00:00,17619858,0,1344395,0,938814,0,5269057,0,566262,0,931659,0,5357572,0,928342,0,921910,0
2024-05-30 14:00:00,17621088,0,1344503,0,938901,0,5269437,0,566309,0,931702,0,5357961,0,928374,0,921952,0
2024-05-30 15:00:00,17624585,0,1344930,0,938932,0,5269735,0,566413,0,932275,0,5358449,0,928403,0,922426,0
2024-05-30 16:00:00,17626462,0,1345352,0,939335,0,5269980,0,566515,0,932306,0,5358937,0,928672,0,922802,0
2024-05-30 17:00:00,17627520,0,1345384,0,939364,0,5270476,0,566546,0,932336,0,5359366,0,928704,0,922833,0
2024-05-30 18:00:00,17628673,0,1345412,0,939394,0,5270894,0,566578,0,932365,0,5359819,0,928735,0,922862,0
2024-05-30 19:00:00,17629613,0,1345443,0,939425,0,5271225,0,566608,0,932396,0,5360172,0,928765,0,922890,0
2024-05-30 20:00:00,17630887,0,1345476,0,939456,0,5271726,0,566637,0,932425,0,5360583,0,928795,0,922922,0
2024-05-30 21:00:00,17632175,0,1345507,0,939488,0,5272220,0,566666,0,932453,0,5361064,0,928823,0,922952,0
2024-05-30 22:00:00,17633402,0,1345539,0,939517,0,5272900,0,566695,0,932481,0,5361616,0,928852,0,922982,0
2024-05-30 23:00:00,17634521,0,1345570,0,939548,0,5273296,0,566723,0,932512,0,5362053,0,928884,0,923012,0
2024-05-31 00:00:00,17635556,0,1345600,0,939577,0,5273672,0,566754,0,932542,0,5362479,0,928914,0,923043,0
2024-05-31 01:00:00,17637028,0,1345627,0,939605,0,5274113,0,566788,0,932572,0,5362939,0,928943,0,923070,0
2024-05-31 02:00:00,17638132,0,1345658,0,939634,0,5274526,0,566817,0,932600,0,5363200,0,928974,0,923101,0
2024-05-31 03:00:00,17639056,0,1345687,0,939663,0,5274932,0,566846,0,932632,0,5363699,0,929004,0,923132,0
2024-05-31 04:00:00,17640220,0,1345718,0,939694,0,5275505,0,566878,0,932664,0,5364047,0,929035,0,923161,0
2024-05-31 05:00:00,17641174,0,1345748,0,939726,0,5275890,0,566908,0,932694,0,5364454,0,929065,0,923190,0
2024-05-31 06:00:00,17642067,0,1345776,0,939756,0,5276647,0,566938,0,932724,0,5364838,0,929094,0,923220,0
2024-05-31 07:00:00,17642844,0,1345807,0,939786,0,5277050,0,566968,0,932753,0,5365298,0,929125,0,923250,0
2024-05-31 08:00:00,17643903,0,1345838,0,939818,0,5277433,0,566999,0,932781,0,5365736,0,929152,0,923281,0
2024-05-31 09:00:00,17647482,0,1346160,0,939851,0,5277675,0,567147,0,932811,0,5366065,0,929442,0,923310,0
2024-05-31 10:00:00,17651052,0,1346489,0,940279,0,5278067,0,567266,0,933279,0,5366645,0,929899,0,923339,0
2024-05-31 11:00:00,17652879,0,1346720,0,940556,0,5278522,0,567346,0,933309,0,5366966,0,930289,0,923579,0
2024-05-31 12:00:00,17653977,0,1346753,0,940585,0,5278964,0,567374,0,933338,0,5367256,0,930317,0,923610,0
2024-05-31 13:00:00,17654829,0,1346784,0,940614,0,5279552,0,567404,0,933366,0,5367741,0,930346,0,923643,0
2024-05-31 14:00:00,17656011,0,1346841,0,940659,0,5279850,0,567438,0,933448,0,5368234,0,930374,0,923684,0
2024-05-31 15:00:00,17657534,0,1347167,0,940690,0,5280297,0,567542,0,933871,0,5368745,0,930850,0,923715,0
2024-05-31 16:00:00,17659253,0,1347568,0,940720,0,5280714,0,567672,0,934241,0,5369105,0,931508,0,923743,0
2024-05-31 17:00:00,17660396,0,1347598,0,940748,0,5281239,0,567705,0,934270,0,5369663,0,931540,0,923774,0
2024-05-31 18:00:00,17661281,0,1347629,0,940778,0,5281739,0,567734,0,934302,0,5370322,0,931573,0,923802,0
2024-05-31 19:00:00,17662620,0,1347658,0,940809,0,5282243,0,567766,0,934335,0,5370835,0,931603,0,923831,0
2024-05-31 20:00:00,17663855,0,1347685,0,940837,0,5282572,0,567798,0,934364,0,5371212,0,931632,0,923861,0
2024-05-31 21:00:00,17665044,0,1347716,0,940866,0,5282960,0,567828,0,934392,0,5371624,0,931663,0,923891,0
2024-05-31 22:00:00,17666015,0,1347749,0,940897,0,5283434,0,567857,0,934424,0,5371967,0,931691,0,923923,0
2024-05-31 23:00:00,17667053,0,1347779,0,940929,0,5283905,0,567889,0,934455,0,5372359,0,931721,0,923954,0
2024-06-01 00:00:00,17668061,0,1347808,0,940960,0,5284399,0,567923,0,934486,0,5372618,0,931753,0,923985,0
2024-06-01 01:00:00,17668980,0,1347838,0,940987,0,5284908,0,567953,0,934516,0,5373061,0,931784,0,924017,0
2024-06-01 02:00:00,17669757,0,1347869,0,941018,0,5285456,0,567982,0,934547,0,5373514,0,931815,0,924045,0
2024-06-01 03:00:00,17670911,0,1347898,0,941049,0,5285915,0,568009,0,934577,0,5374062,0,931846,0,924078,0
2024-06-01 04:00:00,17672246,0,1347930,0,941079,0,5286300,0,568037,0,934610,0,5374395,0,931875,0,924108,0
2024-06-01 05:00:00,17673343,0,1347960,0,941108,0,5286924,0,568065,0,934641,0,5374766,0,931907,0,924139,0
2024-06-01 06:00:00,17674144,0,1347990,0,941136,0,5287594,0,568094,0,934672,0,5375080,0,931938,0,924168,0
2024-06-01 07:00:00,17675259,0,1348020,0,941165,0,5287865,0,568124,0,934701,0,5375404,0,931966,0,924200,0
2024-06-01 08:00:00,17676795,0,1348052,0,941192,0,5288312,0,568155,0,934728,0,5375796,0,931997,0,924228,0
2024-06-01 09:00:00,17680093,0,1348449,0,941223,0,5288742,0,568260,0,935172,0,5376114,0,932418,0,924257,0
2024-06-01 10:00:00,17684057,0,1348856,0,941589,0,5289154,0,568383,0,935560,0,5376454,0,932449,0,924727,0
2024-06-01 11:00:00,17685528,0,1349101,0,941619,0,5289783,0,568477,0,935874,0,5376993,0,932583,0,925017,0
2024-06-01 12:00:00,17686645,0,1349129,0,941649,0,5290377,0,568506,0,935907,0,5377305,0,932613,0,925048,0
2024-06-01 13:00:00,17687447,0,1349160,0,941679,0,5290912,0,568538,0,935937,0,5377713,0,932641,0,925081,0
2024-06-01 14:00:00,17688524,0,1349274,0,941735,0,5291284,0,568571,0,935965,0,5378251,0,932673,0,925115,0
2024-06-01 15:00:00,17692246,0,1349702,0,941764,0,5291666,0,568705,0,936400,0,5378678,0,932977,0,925144,0
2024-06-01 16:00:00,17695865,0,1350154,0,941795,0,5292097,0,568800,0,936864,0,5379205,0,933006,0,925173,0
2024-06-01 17:00:00,17697011,0,1350183,0,941825,0,5292347,0,568828,0,936895,0,5379602,0,933036,0,925202,0
2024-06-01 18:00:00,17698046,0,1350212,0,941856,0,5292657,0,568858,0,936927,0,5380058,0,933068,0,925232,0
2024-06-01 19:00:00,17699231,0,1350242,0,941888,0,5292989,0,568891,0,936957,0,5380471,0,933097,0,925262,0
2024-06-01 20:00:00,17700151,0,1350272,0,941916,0,5293394,0,568921,0,936986,0,5380940,0,933125,0,925294,0
2024-06-01 21:00:00,17701206,0,1350302,0,941946,0,5293961,0,568951,0,937016,0,5381455,0,933157,0,925326,0
2024-06-01 22:00:00,17702101,0,1350330,0,941978,0,5294384,0,568980,0,937044,0,5381955,0,933190,0,925355,0
2024-06-01 23:00:00,17703172,0,1350359,0,942008,0,5294833,0,569007,0,937073,0,5382502,0,933219,0,925385,0
2024-06-02 00:00:00,17704166,0,1350387,0,942037,0,5295369,0,569038,0,937105,0,5383035,0,933250,0,925419,0
2024-06-02 01:00:00,17705460,0,1350415,0,942067,0,5295973,0,569068,0,937135,0,5383514,0,933280,0,925449,0
2024-06-02 02:00:00,17706413,0,1350444,0,942096,0,5296284,0,569098,0,937163,0,5383990,0,933312,0,925479,0
2024-06-02 03:00:00,17707207,0,1350474,0,942126,0,5296726,0,569129,0,937194,0,5384384,0,933342,0,925510,0
2024-06-02 04:00:00,17708283,0,1350505,0,942156,0,5297250,0,569161,0,937227,0,5384773,0,933374,0,925541,0
2024-06-02 05:00:00,17709272,0,1350535,0,942188,0,5297777,0,569192,0,937256,0,5385203,0,933407,0,925572,0
2024-06-02 06:00:00,17710457,0,1350566,0,942218,0,5298140,0,569219,0,937288,0,5385740,0,933435,0,925602,0
2024-06-02 07:00:00,17711513,0,1350594,0,942248,0,5298578,0,569247,0,937320,0,5386052,0,933464,0,925632,0
2024-06-02 08:00:00,17712345,0,1350624,0,942278,0,5299136,0,569275,0,937351,0,5386391,0,933493,0,925661,0
2024-06-02 09:00:00,17715747,0,1350886,0,942310,0,5299707,0,569386,0,937378,0,5386856,0,933524,0,926051,0
2024-06-02 10:00:00,17717467,0,1351370,0,942341,0,5300147,0,569494,0,937815,0,5387276,0,933957,0,926421,0
2024-06-02 11:00:00,17720129,0,1351753,0,942371,0,5300520,0,569580,0,938035,0,5387663,0,934143,0,926662,0
2024-06-02 12:00:00,17721168,0,1351783,0,942400,0,5300940,0,569609,0,938065,0,5388168,0,934172,0,926693,0
2024-06-02 13:00:00,17722154,0,1351813,0,942430,0,5301389,0,569639,0,938092,0,5388398,0,934201,0,926721,0
2024-06-02 14:00:00,17723378,0,1351924,0,942466,0,5301815,0,569672,0,938122,0,5389052,0,934302,0,926808,0
2024-06-02 15:00:00,17727041,0,1352477,0,942495,0,5302262,0,569779,0,938153,0,5389533,0,934789,0,927260,0
2024-06-02 16:00:00,17730325,0,1352787,0,942899,0,5302559,0,569903,0,938185,0,5390041,0,935413,0,927289,0
2024-06-02 17:00:00,17731288,0,1352818,0,942928,0,5302952,0,569930,0,938214,0,5390461,0,935444,0,927319,0
2024-06-02 18:00:00,17732363,0,1352849,0,942961,0,5303379,0,569957,0,938242,0,5390950,0,935474,0,927348,0
2024-06-02 19:00:00,17733444,0,1352880,0,942993,0,5303933,0,569986,0,938273,0,5391284,0,935504,0,927379,0
2024-06-02 20:00:00,17734293,0,1352910,0,943027,0,5304327,0,570017,0,938306,0,5391824,0,935534,0,927409,0
2024-06-02 21:00:00,17735150,0,1352939,0,943056,0,5304447,0,570049,0,938336,0,5392317,0,935563,0,927439,0
2024-06-02 22:00:00,17736360,0,1352966,0,943088,0,5304725,0,570078,0,938367,0,5392791,0,935592,0,927469,0
2024-06-02 23:00:00,17737459,0,1352996,0,943118,0,5305234,0,570107,0,938398,0,5393186,0,935620,0,927498,0
2024-06-03 00:00:00,17738533,0,1353025,0,943146,0,5305615,0,570140,0,938427,0,5393616,0,935649,0,927529,0
2024-06-03 01:00:00,17739602,0,1353057,0,943176,0,5306071,0,570168,0,938457,0,5394074,0,935678,0,927558,0
2024-06-03 02:00:00,17740607,0,1353087,0,943205,0,5306409,0,570200,0,938486,0,5394422,0,935706,0,927588,0
2024-06-03 03:00:00,17741647,0,1353118,0,943235,0,5306950,0,570230,0,938515,0,5394853,0,935737,0,927620,0
2024-06-03 04:00:00,17742559,0,1353148,0,943264,0,5307411,0,570260,0,938545,0,5395220,0,935765,0,927650,0
2024-06-03 05:00:00,17743691,0,1353177,0,943294,0,5307827,0,570288,0,938577,0,5395562,0,935795,0,927680,0
2024-06-03 06:00:00,17744825,0,1353206,0,943324,0,5308369,0,570319,0,938611,0,5396012,0,935825,0,927710,0
2024-06-03 07:00:00,17745875,0,1353235,0,943352,0,5308769,0,570349,0,938641,0,5396461,0,935853,0,927740,0
2024-06-03 08:00:00,17746902,0,1353268,0,943384,0,5309189,0,570380,0,938669,0,5396792,0,935882,0,927770,0
2024-06-03 09:00:00,17750269,0,1353834,0,943415,0,5309579,0,570485,0,938700,0,5397136,0,935912,0,927799,0
2024-06-03 10:00:00,17753649,0,1354359,0,943449,0,5310024,0,570588,0,938730,0,5397578,0,936346,0,928173,0
2024-06-03 11:00:00,17755220,0,1354537,0,943478,0,5310584,0,570680,0,938922,0,5398017,0,936553,0,928498,0
2024-06-03 12:00:00,17756362,0,1354570,0,943505,0,5311101,0,570712,0,938949,0,5398537,0,936581,0,928530,0
2024-06-03 13:00:00,17757362,0,1354598,0,943534,0,5311721,0,570740,0,938979,0,5398978,0,936609,0,928560,0
2024-06-03 14:00:00,17758431,0,1354640,0,943593,0,5312049,0,570781,0,939030,0,5399422,0,936638,0,928638,0
2024-06-03 15:00:00,17762447,0,1355099,0,943938,0,5312356,0,570878,0,939060,0,5399909,0,936961,0,929023,0
2024-06-03 16:00:00,17766182,0,1355413,0,943971,0,5312802,0,570982,0,939542,0,5400423,0,937418,0,929376,0
2024-06-03 17:00:00,17767257,0,1355442,0,943999,0,5313047,0,571011,0,939573,0,5400897,0,937447,0,929402,0
2024-06-03 18:00:00,17768589,0,1355472,0,944029,0,5313643,0,571041,0,939602,0,5401093,0,937480,0,929434,0
2024-06-03 19:00:00,17769706,0,1355502,0,944061,0,5314142,0,571069,0,939631,0,5401738,0,937508,0,929462,0
2024-06-03 20:00:00,17770924,0,1355533,0,944090,0,5314524,0,571100,0,939660,0,5402193,0,937538,0,929492,0
2024-06-03 21:00:00,17772104,0,1355563,0,944119,0,5315008,0,571130,0,939690,0,5402678,0,937567,0,929523,0
2024-06-03 22:00:00,17773075,0,1355590,0,944151,0,5315315,0,571159,0,939720,0,5402973,0,937597,0,929552,0
2024-06-03 23:00:00,17774208,0,1355617,0,944185,0,5315912,0,571187,0,939751,0,5403385,0,937628,0,929582,0
2024-06-04 00:00:00,17775295,0,1355646,0,944216,0,5316376,0,571220,0,939782,0,5403897,0,937658,0,929611,0
2024-06-04 01:00:00,17776344,0,1355679,0,944249,0,5316904,0,571250,0,939812,0,5404467,0,937688,0,929641,0
2024-06-04 02:00:00,17777609,0,1355709,0,944283,0,5317270,0,571281,0,939843,0,5404920,0,937718,0,929673,0
2024-06-04 03:00:00,17778617,0,1355741,0,944312,0,5317772,0,571310,0,939872,0,5405324,0,937750,0,929700,0
2024-06-04 04:00:00,17779729,0,1355770,0,944340,0,5318167,0,571339,0,939901,0,5405655,0,937781,0,929732,0
2024-06-04 05:00:00,17780625,0,1355801,0,944370,0,5318526,0,571371,0,939931,0,5405936,0,937811,0,929763,0
2024-06-04 06:00:00,17781893,0,1355832,0,944400,0,5318889,0,571404,0,939958,0,5406445,0,937844,0,929793,0
2024-06-04 07:00:00,17783101,0,1355861,0,944432,0,5319263,0,571433,0,939990,0,5406883,0,937871,0,929822,0
2024-06-04 08:00:00,17784143,0,1355890,0,944464,0,5319588,0,571460,0,940021,0,5407235,0,937900,0,929848,0
2024-06-04 09:00:00,17786142,0,1356342,0,944493,0,5320002,0,571540,0,940475,0,5407731,0,938193,0,930249,0
2024-06-04 10:00:00,17790039,0,1356733,0,944892,0,5320522,0,571643,0,940505,0,5408142,0,938559,0,930608,0
2024-06-04 11:00:00,17792979,0,1356997,0,945124,0,5320910,0,571741,0,940836,0,5408492,0,938940,0,930638,0
2024-06-04 12:00:00,17793998,0,1357024,0,945153,0,5321306,0,571769,0,940866,0,5408805,0,938970,0,930670,0
2024-06-04 13:00:00,17795137,0,1357054,0,945179,0,5321684,0,571797,0,940895,0,5409150,0,938999,0,930698,0
2024-06-04 14:00:00,17796350,0,1357101,0,945250,0,5321957,0,571840,0,940927,0,5409564,0,939027,0,930727,0
2024-06-04 15:00:00,17800137,0,1357425,0,945282,0,5322253,0,571952,0,941246,0,5410080,0,939392,0,931028,0
2024-06-04 16:00:00,17802159,0,1357833,0,945553,0,5322641,0,572064,0,941746,0,5410618,0,939422,0,931771,0
2024-06-04 17:00:00,17803092,0,1357863,0,945581,0,5323064,0,572093,0,941777,0,5411010,0,939452,0,931802,0
2024-06-04 18:00:00,17804217,0,1357895,0,945612,0,5323300,0,572120,0,941806,0,5411569,0,939483,0,931833,0
2024-06-04 19:00:00,17805229,0,1357924,0,945640,0,5323876,0,572151,0,941838,0,5411981,0,939516,0,931864,0
2024-06-04 20:00:00,17806446,0,1357953,0,945670,0,5324345,0,572182,0,941867,0,5412365,0,939546,0,931895,0
2024-06-04 21:00:00,17807443,0,1357984,0,945699,0,5324919,0,572211,0,941897,0,5412826,0,939575,0,931927,0
2024-06-04 22:00:00,17808579,0,1358014,0,945729,0,5325080,0,572242,0,941926,0,5413364,0,939604,0,931953,0
2024-06-04 23:00:00,17809682,0,1358043,0,945757,0,5325398,0,572272,0,941956,0,5413816,0,939632,0,931980,0
2024-06-05 00:00:00,17810625,0,1358073,0,945786,0,5325898,0,572303,0,941985,0,5414318,0,939665,0,932008,0
2024-06-05 01:00:00,17811966,0,1358106,0,945816,0,5326323,0,572334,0,942014,0,5414637,0,939695,0,932037,0
2024-06-05 02:00:00,17812968,0,1358133,0,945845,0,5326722,0,572365,0,942044,0,5415093,0,939725,0,932068,0
2024-06-05 03:00:00,17813898,0,1358162,0,945874,0,5327281,0,572396,0,942074,0,5415714,0,939754,0,932098,0
2024-06-05 04:00:00,17814858,0,1358191,0,945905,0,5327763,0,572425,0,942105,0,5416127,0,939782,0,932128,0
2024-06-05 05:00:00,17815581,0,1358218,0,945936,0,5328167,0,572457,0,942139,0,5416481,0,939811,0,932159,0
2024-06-05 06:00:00,17816587,0,1358249,0,945967,0,5328520,0,572486,0,942170,0,5416829,0,939842,0,932189,0
2024-06-05 07:00:00,17817416,0,1358278,0,946000,0,5328948,0,572515,0,942197,0,5417224,0,939872,0,932219,0
2024-06-05 08:00:00,17818400,0,1358309,0,946031,0,5329453,0,572544,0,942228,0,5417553,0,939902,0,932251,0
2024-06-05 09:00:00,17821877,0,1358885,0,946429,0,5329855,0,572672,0,942672,0,5417986,0,939933,0,932824,0
